EventKey,Pen,Place,Name,Team,Country,Time,DeltaTime,Distance,Time Normal,Base,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,Pen Group,Week,Type,Points,Elevation,Pen Size,Pen Group,Total Rating,Pen Rating,Pen Range,Race Type
108544,0,4,Lasse Ikonen,Sherpa,fin,6105.6,106967.0,72641.234,0,0,Bot,Bot8120,1652,Diamond 1,1652,Diamond 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,396,639,25,Diamond,41963,1679,0.40,Hills
108544,0,5,Luis Guerrero,,col,6105.8,107112.0,72641.234,0,0,Bot,Bot8075,1691,Diamond 1,1691,Diamond 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,383,639,25,Diamond,41963,1679,0.40,Hills
108544,0,6,Guadalupe Robles,,gbr,6106.0,107334.0,72641.234,0,0,Bot,Bot9983,1645,Diamond 1,1645,Diamond 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,371,639,25,Diamond,41963,1679,0.40,Hills
108544,0,7,Sjors Jasperse,Pedalers,ned,6110.6,111968.0,72641.234,0,0,Male,2FAA3F49A4A0E39C,1741,Diamond 2,1741,Diamond 2,40-44,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,358,639,25,Diamond,41963,1679,0.40,Hills
108544,0,8,Wendell Shannon,,swe,6111.2,112527.0,72641.234,0,0,Bot,Bot4857,1660,Diamond 1,1660,Diamond 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,345,639,25,Diamond,41963,1679,0.40,Hills
108544,0,9,Arseni Koplowitz,Hinal,mne,6173.7,175074.0,72641.234,0,0,Bot,Bot231,1666,Diamond 1,1666,Diamond 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,333,639,25,Diamond,41963,1679,0.40,Hills
108544,0,10,Florian Bertrand,Heat,fra,6239.5,240847.0,72641.234,0,0,Bot,Bot9807,1662,Diamond 1,1662,Diamond 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,320,639,25,Diamond,41963,1679,0.40,Hills
108544,0,11,Seung Gal,eVOX,kor,6241.4,242762.0,72641.234,0,0,Bot,Bot6505,1350,Platinum 1,1350,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,307,639,25,Platinum,41963,1679,0.40,Hills
108544,0,12,Aamir Abdul,,ksa,6297.5,298878.0,72641.234,0,0,Bot,Bot4280,1272,Gold 3,1272,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,295,639,25,Gold,41963,1679,0.40,Hills
108544,0,13,Petar Liebowitz,Eckleson,cze,6298.2,299550.0,72641.234,0,0,Bot,Bot2527,1345,Platinum 1,1345,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,282,639,25,Platinum,41963,1679,0.40,Hills
108544,0,14,Karsten Kristiansen,,den,6554.2,555555.0,72641.234,0,0,Bot,Bot6650,1286,Gold 3,1286,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,269,639,25,Gold,41963,1679,0.40,Hills
108544,0,15,Christian Möller,,ger,6554.2,555558.0,72641.234,0,0,Bot,Bot5552,1281,Gold 3,1281,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,257,639,25,Gold,41963,1679,0.40,Hills
108544,0,16,Jamil Ansari,,ksa,6554.3,555623.0,72641.234,0,0,Bot,Bot4292,1229,Gold 3,1229,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,244,639,25,Gold,41963,1679,0.40,Hills
108544,0,17,Eduardo Gallego,Windsail,esp,6554.4,555777.0,72641.234,0,0,Bot,Bot7823,1150,Gold 2,1150,Gold 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,231,639,25,Gold,41963,1679,0.40,Hills
108544,0,18,Mirko Kovačević,Roklit,bih,6563.1,564410.0,72641.234,0,0,Bot,Bot5112,1339,Platinum 1,1339,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,219,639,25,Platinum,41963,1679,0.40,Hills
108544,0,19,Norris Arnold,Fujikai,nzl,6674.9,676283.0,72641.234,0,0,Bot,Bot4613,1271,Gold 3,1271,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,206,639,25,Gold,41963,1679,0.40,Hills
108544,0,20,Eugene Alexander,,rsa,6689.5,690858.0,72641.234,0,0,Bot,Bot281,1276,Gold 3,1276,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,193,639,25,Gold,41963,1679,0.40,Hills
108544,0,21,Xavier Travesset,,and,6738.4,739748.0,72641.234,0,0,Bot,Bot8961,1272,Gold 3,1272,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,181,639,25,Gold,41963,1679,0.40,Hills
108544,0,22,Birte Jørgensen,Aria Olefson,den,6750.0,751327.0,72641.234,0,0,Bot,Bot5328,895,Silver 2,895,Silver 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,168,639,25,Silver,41963,1679,0.40,Hills
108544,0,23,Lewis Sellers,,usa,6917.3,918660.0,72641.234,0,0,Bot,Bot9547,875,Silver 2,875,Silver 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,155,639,25,Silver,41963,1679,0.40,Hills
108544,0,24,Janko Kaniuk,,svk,7109.0,1110307.0,72641.234,0,0,Bot,Bot3992,729,Silver 1,729,Silver 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,143,639,25,Silver,41963,1679,0.40,Hills
108544,0,25,Nicolas Smet,Ampex,bel,7114.6,1115933.0,72641.234,0,0,Bot,Bot5914,900,Silver 3,900,Silver 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,130,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Martino Paolo Rosato,,ita,1344.8,0.0,15215.838,0,0,Male,2B01ABCA3CA9E41A,100,Carbon 1,1395,Platinum 1,45-49,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Platinum,41963,1679,0.40,Hills
108544,0,DNF,Tom Ghan,Allkin Racing,usa,2137.5,0.0,23618.388,0,0,Male,59E553BC6444171B,972,Silver 3,972,Silver 3,60-64,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Simone De Bruin,Dashix,ned,6159.2,0.0,54771.445,0,0,Bot,Bot9511,739,Silver 1,739,Silver 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,German Norman,Saint,rsa,6219.3,0.0,55080.941,0,0,Bot,Bot7632,696,Bronze 3,696,Bronze 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Bronze,41963,1679,0.40,Hills
108544,0,DNF,Dewey Marin,,gbr,6279.3,0.0,58670.128,0,0,Bot,Bot8659,953,Silver 3,953,Silver 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Ronald Richards,Capital,gbr,6339.2,0.0,59214.757,0,0,Bot,Bot2324,819,Silver 2,819,Silver 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Neymar Osorio,Eckleson,col,6399.3,0.0,59833.39,0,0,Bot,Bot1027,751,Silver 1,751,Silver 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Valentyna Tishchenko,Pioma,ukr,6459.3,0.0,61283.367,0,0,Bot,Bot9738,684,Bronze 3,684,Bronze 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Bronze,41963,1679,0.40,Hills
108544,0,DNF,Kai Sommer,,ger,6519.2,0.0,65658.054,0,0,Bot,Bot5087,938,Silver 3,938,Silver 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Alfredo Anderson,,rsa,6579.2,0.0,66634.062,0,0,Bot,Bot1064,752,Silver 1,752,Silver 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Noé Adrovic,,lux,6639.2,0.0,67382.632,0,0,Bot,Bot2653,940,Silver 3,940,Silver 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Andreas Nicolaisen,,den,6699.2,0.0,67832.726,0,0,Bot,Bot8461,1003,Gold 1,1003,Gold 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Gold,41963,1679,0.40,Hills
108544,0,DNF,Thierry Caron,Sherpa,fra,6759.3,0.0,68408.82,0,0,Bot,Bot6820,872,Silver 2,872,Silver 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Vernon Creque,Zonkify,ivb,6819.3,0.0,69086.609,0,0,Bot,Bot9609,985,Silver 3,985,Silver 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108544,0,DNF,Vance McDonald,Douvan,skn,6879.2,0.0,69884.117,0,0,Bot,Bot1936,970,Silver 3,970,Silver 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,25,Silver,41963,1679,0.40,Hills
108545,0,1,Tingtai Khong,,chn,6163.7,0.0,72641.234,0,0,Bot,Bot4571,1770,Diamond 2,1770,Diamond 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,373,639,38,Diamond,54777,1442,0.55,Hills
108545,0,2,Mathieu DRUJON,Riders Givrés du Trainer,fra,6182.4,18712.0,72641.234,0,0,Male,EBA6EE339D656E9A,1421,Platinum 2,1421,Platinum 2,40-44,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,365,639,38,Platinum,54777,1442,0.55,Hills
108545,0,3,Joonas Meri,Rasio Racing,fin,6182.5,18836.0,72641.234,0,0,Male,6DBFF9D11AE90E4E,300,Carbon 3,1877,Diamond 3,40-44,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,357,639,38,Diamond,54777,1442,0.55,Hills
108545,0,4,Lon Huber,AI Thunder,nzl,6188.8,25069.0,72641.234,0,0,Bot,Bot7700,1733,Diamond 2,1733,Diamond 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,349,639,38,Diamond,54777,1442,0.55,Hills
108545,0,5,Guy McCall,Roklit,usa,6188.9,25140.0,72641.234,0,0,Bot,Bot5512,1702,Diamond 2,1702,Diamond 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,342,639,38,Diamond,54777,1442,0.55,Hills
108545,0,6,Jone Bakke Gravdal,DIRT,nor,6239.1,75390.0,72641.234,0,0,Male,A0F6F7E89915B1DC,1407,Platinum 2,1407,Platinum 2,45-49,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,334,639,38,Platinum,54777,1442,0.55,Hills
108545,0,7,Guillaume Pot,Pedalers,fra,6538.4,374729.0,72641.234,0,0,Male,256B4C5EF00DEDCB,1462,Platinum 2,1462,Platinum 2,40-44,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,326,639,38,Platinum,54777,1442,0.55,Hills
108545,0,8,Raymond Morel,,fra,6544.9,381180.0,72641.234,0,0,Bot,Bot5174,1379,Platinum 1,1379,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,318,639,38,Platinum,54777,1442,0.55,Hills
108545,0,9,Anton Obradović,,svk,6545.3,381584.0,72641.234,0,0,Bot,Bot9658,1354,Platinum 1,1354,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,310,639,38,Platinum,54777,1442,0.55,Hills
108545,0,10,Brody Brown,Fujikai,irl,6585.1,421418.0,72641.234,0,0,Bot,Bot713,1299,Gold 3,1299,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,303,639,38,Gold,54777,1442,0.55,Hills
108545,0,11,Seung Gal,eVOX,kor,6613.9,450157.0,72641.234,0,0,Bot,Bot6505,1352,Platinum 1,1352,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,295,639,38,Platinum,54777,1442,0.55,Hills
108545,0,12,Koa Jibas,Douvan,mhl,6614.7,451033.0,72641.234,0,0,Bot,Bot6736,1309,Platinum 1,1309,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,287,639,38,Platinum,54777,1442,0.55,Hills
108545,0,13,Earl Ellison,,nzl,6616.3,452627.0,72641.234,0,0,Bot,Bot1280,1294,Gold 3,1294,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,279,639,38,Gold,54777,1442,0.55,Hills
108545,0,14,Dagbjartur Guðmundsson,,isl,6620.4,456656.0,72641.234,0,0,Bot,Bot5363,1270,Gold 3,1270,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,272,639,38,Gold,54777,1442,0.55,Hills
108545,0,15,Denis David,,fra,6666.4,502646.0,72641.234,0,0,Bot,Bot8599,1319,Platinum 1,1319,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,264,639,38,Platinum,54777,1442,0.55,Hills
108545,0,16,Solomon Hampton,,eng,6666.5,502743.0,72641.234,0,0,Bot,Bot675,1140,Gold 2,1140,Gold 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,256,639,38,Gold,54777,1442,0.55,Hills
108545,0,17,Chinhwa Myeong,Base,kor,6667.8,504055.0,72641.234,0,0,Bot,Bot1925,1432,Platinum 2,1432,Platinum 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,248,639,38,Platinum,54777,1442,0.55,Hills
108545,0,18,Monroe Pacheco,Patriot,eng,6697.6,533858.0,72641.234,0,0,Bot,Bot5008,1349,Platinum 1,1349,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,240,639,38,Platinum,54777,1442,0.55,Hills
108545,0,19,Ethan Damme,,bel,6739.4,575673.0,72641.234,0,0,Bot,Bot7683,1348,Platinum 1,1348,Platinum 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,233,639,38,Platinum,54777,1442,0.55,Hills
108545,0,20,Emiliano Ceccarelli,Zonkify,ita,6739.6,575873.0,72641.234,0,0,Bot,Bot6709,1297,Gold 3,1297,Gold 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,225,639,38,Gold,54777,1442,0.55,Hills
108545,0,21,Haojin Cheah,,chn,6739.8,576052.0,72641.234,0,0,Bot,Bot3974,1081,Gold 1,1081,Gold 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,217,639,38,Gold,54777,1442,0.55,Hills
108545,0,22,Lara Albrecht,,sui,6742.0,578290.0,72641.234,0,0,Bot,Bot6098,954,Silver 3,954,Silver 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,209,639,38,Silver,54777,1442,0.55,Hills
108545,0,23,Linwood House,,rsa,6742.7,579005.0,72641.234,0,0,Bot,Bot92,977,Silver 3,977,Silver 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,201,639,38,Silver,54777,1442,0.55,Hills
108545,0,24,Gregory Stark,,sgp,6986.1,822434.0,72641.234,0,0,Bot,Bot2153,1136,Gold 2,1136,Gold 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,194,639,38,Gold,54777,1442,0.55,Hills
108545,0,25,Ange PESSION,Riders Givrés du Trainer,fra,7009.2,845534.0,72641.234,0,0,Male,A5965B2D831EAE21,1162,Gold 2,1162,Gold 2,60-64,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,186,639,38,Gold,54777,1442,0.55,Hills
108545,0,26,Sameh Al Dosari,Systech,qat,7145.8,982085.0,72641.234,0,0,Bot,Bot4804,1124,Gold 2,1124,Gold 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,178,639,38,Gold,54777,1442,0.55,Hills
108545,0,27,Eelis Nieminen,,fin,7156.1,992431.0,72641.234,0,0,Bot,Bot8656,984,Silver 3,984,Silver 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,170,639,38,Silver,54777,1442,0.55,Hills
108545,0,28,Muhammad Sulaiman,,bru,7262.5,1098813.0,72641.234,0,0,Bot,Bot6486,790,Silver 1,790,Silver 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,162,639,38,Silver,54777,1442,0.55,Hills
108545,0,29,Lucca Benedetti,Kumori,ita,7390.2,1226473.0,72641.234,0,0,Bot,Bot5140,723,Silver 1,723,Silver 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,155,639,38,Silver,54777,1442,0.55,Hills
108545,0,30,Lars Bondegaard,,den,7512.5,1348823.0,72641.234,0,0,Male,FB9D2E05A9B68796,100,Carbon 1,1015,Gold 1,50-54,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,147,639,38,Gold,54777,1442,0.55,Hills
108545,0,31,Laurent Marshall,,can,7536.1,1372422.0,72641.234,0,0,Bot,Bot7657,777,Silver 1,777,Silver 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,139,639,38,Silver,54777,1442,0.55,Hills
108545,0,32,Gabriel Sánchez,,pan,7552.7,1388993.0,72641.234,0,0,Bot,Bot3186,872,Silver 2,872,Silver 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,131,639,38,Silver,54777,1442,0.55,Hills
108545,0,33,Jordan Miranda,,gbr,7586.3,1422628.0,72641.234,0,0,Bot,Bot7387,794,Silver 1,794,Silver 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,123,639,38,Silver,54777,1442,0.55,Hills
108545,0,34,Romeo Daniels,,nzl,7676.7,1512943.0,72641.234,0,0,Bot,Bot9244,706,Silver 1,706,Silver 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,116,639,38,Silver,54777,1442,0.55,Hills
108545,0,35,Yvonne Van Dijk,,ned,7911.1,1747421.0,72641.234,0,0,Bot,Bot9092,677,Bronze 3,677,Bronze 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,108,639,38,Bronze,54777,1442,0.55,Hills
108545,0,36,Luke Vallance,,wal,8008.1,1844431.0,72641.234,0,0,Male,F1ACD6DB09889D35,100,Carbon 1,640,Bronze 3,55-59,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,100,639,38,Bronze,54777,1442,0.55,Hills
108545,0,37,Virginie David,,fra,8019.5,1855746.0,72641.234,0,0,Bot,Bot963,555,Bronze 2,555,Bronze 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,92,639,38,Bronze,54777,1442,0.55,Hills
108545,0,38,Rita Allen,,can,8165.9,2002228.0,72641.234,0,0,Bot,Bot3764,561,Bronze 2,561,Bronze 2,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,85,639,38,Bronze,54777,1442,0.55,Hills
108545,0,DNF,Caiji Law,Heat,chn,8066.1,0.0,64347.281,0,0,Bot,Bot5407,444,Bronze 1,444,Bronze 1,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,38,Bronze,54777,1442,0.55,Hills
108545,0,DNF,Nena Schuster,,aut,8102.9,0.0,69795.406,0,0,Bot,Bot2553,602,Bronze 3,602,Bronze 3,,Diamond 2,Week 09 | Gent Wevelgem,Spring Classics 2026,,639,38,Bronze,54777,1442,0.55,Hills
108546,0,1,Wendell Shannon,,swe,6180.3,0.0,72641.234,0,0,Bot,Bot4857,1655,Diamond 1,1655,Diamond 1,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,418,639,39,Diamond,62966,1615,0.09,Hills
108546,0,2,Lasse Ikonen,Sherpa,fin,6181.3,1066.0,72641.234,0,0,Bot,Bot8120,1661,Diamond 1,1661,Diamond 1,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,412,639,39,Diamond,62966,1615,0.09,Hills
108546,0,3,Guadalupe Robles,,gbr,6182.8,2514.0,72641.234,0,0,Bot,Bot9983,1656,Diamond 1,1656,Diamond 1,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,406,639,39,Diamond,62966,1615,0.09,Hills
108546,0,4,Ben Russell,M4shup Collective,gbr,6188.4,8077.0,72641.234,0,0,Male,1F07CD9C7D4685AC,1579,Platinum 3,1579,Platinum 3,35-39,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,400,639,39,Platinum,62966,1615,0.09,Hills
108546,0,5,Arseni Koplowitz,Hinal,mne,6190.3,10022.0,72641.234,0,0,Bot,Bot231,1672,Diamond 1,1672,Diamond 1,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,394,639,39,Diamond,62966,1615,0.09,Hills
108546,0,6,Jochen Hübner,,sui,6190.7,10378.0,72641.234,0,0,Bot,Bot4146,1455,Platinum 2,1455,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,388,639,39,Platinum,62966,1615,0.09,Hills
108546,0,7,Nabil Anwar,,uae,6190.9,10671.0,72641.234,0,0,Bot,Bot9287,1531,Platinum 3,1531,Platinum 3,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,382,639,39,Platinum,62966,1615,0.09,Hills
108546,0,8,Brock Ingram,Optech,can,6191.5,11204.0,72641.234,0,0,Bot,Bot8618,1483,Platinum 2,1483,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,376,639,39,Platinum,62966,1615,0.09,Hills
108546,0,9,Santos Giles,Optech,usa,6191.8,11516.0,72641.234,0,0,Bot,Bot1718,1650,Diamond 1,1650,Diamond 1,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,370,639,39,Diamond,62966,1615,0.09,Hills
108546,0,10,Hassan Al-Khatib,,syr,6192.0,11721.0,72641.234,0,0,Bot,Bot3077,1470,Platinum 2,1470,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,364,639,39,Platinum,62966,1615,0.09,Hills
108546,0,11,Ron Crane,,aus,6192.2,11954.0,72641.234,0,0,Bot,Bot8975,1467,Platinum 2,1467,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,358,639,39,Platinum,62966,1615,0.09,Hills
108546,0,12,Mansour Salem,,uae,6243.5,63218.0,72641.234,0,0,Bot,Bot7051,1567,Platinum 3,1567,Platinum 3,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,352,639,39,Platinum,62966,1615,0.09,Hills
108546,0,13,Theodore Burton,,sgp,6243.8,63507.0,72641.234,0,0,Bot,Bot1290,1547,Platinum 3,1547,Platinum 3,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,346,639,39,Platinum,62966,1615,0.09,Hills
108546,0,14,Robert Kennedy,HCOM,irl,6243.9,63612.0,72641.234,0,0,Bot,Bot7601,1642,Diamond 1,1642,Diamond 1,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,340,639,39,Diamond,62966,1615,0.09,Hills
108546,0,15,Pierre Kasongo,Eckleson,cgo,6243.9,63625.0,72641.234,0,0,Bot,Bot6927,1445,Platinum 2,1445,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,334,639,39,Platinum,62966,1615,0.09,Hills
108546,0,16,Michael Franke,,aut,6244.3,64072.0,72641.234,0,0,Bot,Bot8655,1544,Platinum 3,1544,Platinum 3,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,328,639,39,Platinum,62966,1615,0.09,Hills
108546,0,17,Barry Church,True Form,usa,6246.0,65691.0,72641.234,0,0,Bot,Bot1315,1565,Platinum 3,1565,Platinum 3,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,322,639,39,Platinum,62966,1615,0.09,Hills
108546,0,18,Marcel Bourgeois,,fra,6246.8,66475.0,72641.234,0,0,Bot,Bot9059,1516,Platinum 3,1516,Platinum 3,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,316,639,39,Platinum,62966,1615,0.09,Hills
108546,0,19,Mykhailo Miroshnichenko,Eckleson,ukr,6249.2,68878.0,72641.234,0,0,Bot,Bot4027,1551,Platinum 3,1551,Platinum 3,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,310,639,39,Platinum,62966,1615,0.09,Hills
108546,0,20,Max Roman,Aguda,gbr,6254.4,74140.0,72641.234,0,0,Bot,Bot9633,1463,Platinum 2,1463,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,304,639,39,Platinum,62966,1615,0.09,Hills
108546,0,21,Borys Nesterenko,Meisterkuhl,ukr,6254.5,74245.0,72641.234,0,0,Bot,Bot4422,1560,Platinum 3,1560,Platinum 3,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,298,639,39,Platinum,62966,1615,0.09,Hills
108546,0,22,Jakob Hilti,,lie,6254.8,74571.0,72641.234,0,0,Bot,Bot51,1447,Platinum 2,1447,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,292,639,39,Platinum,62966,1615,0.09,Hills
108546,0,23,Albert Krause,Fable,ger,6255.0,74759.0,72641.234,0,0,Bot,Bot5110,1523,Platinum 3,1523,Platinum 3,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,286,639,39,Platinum,62966,1615,0.09,Hills
108546,0,24,Edgars Krūmiņš,,lat,6255.3,75030.0,72641.234,0,0,Bot,Bot1154,1476,Platinum 2,1476,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,280,639,39,Platinum,62966,1615,0.09,Hills
108546,0,25,Rusty White,Dashix,aus,6278.4,98146.0,72641.234,0,0,Bot,Bot711,1647,Diamond 1,1647,Diamond 1,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,274,639,39,Diamond,62966,1615,0.09,Hills
108546,0,26,Antoine Barbier,,fra,6279.7,99442.0,72641.234,0,0,Bot,Bot4357,1444,Platinum 2,1444,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,268,639,39,Platinum,62966,1615,0.09,Hills
108546,0,27,Filip Černý,,svk,6280.3,100007.0,72641.234,0,0,Bot,Bot1553,1617,Diamond 1,1617,Diamond 1,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,262,639,39,Diamond,62966,1615,0.09,Hills
108546,0,28,George Clucas,Monova,iom,6280.6,100350.0,72641.234,0,0,Bot,Bot2219,1452,Platinum 2,1452,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,256,639,39,Platinum,62966,1615,0.09,Hills
108546,0,29,Dennis Edwards,,can,6280.8,100535.0,72641.234,0,0,Bot,Bot2747,1453,Platinum 2,1453,Platinum 2,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,250,639,39,Platinum,62966,1615,0.09,Hills
108546,0,30,Florian Bertrand,Heat,fra,6290.1,109860.0,72641.234,0,0,Bot,Bot9807,1665,Diamond 1,1665,Diamond 1,,Diamond 1,Week 09 | Gent Wevelgem,Spring Classics 2026,244,639,39,Diamond,62966,1615,0.09,Hills
